,Open,High,Low,Close,Volume
2024-04-09 09:15:00,22765.099609375,22765.099609375,22765.099609375,22765.099609375,3873.3333333333335
2024-04-09 09:20:00,22765.099609375,22765.515552577912,22765.099609375,22765.515552577912,3873.3333333333335
2024-04-09 09:25:00,22765.515552577912,22765.90328687707,22765.515552577912,22765.90328687707,3873.3333333333335
2024-04-09 09:30:00,22765.90328687707,22766.234922986874,22765.90328687707,22766.234922986874,3873.3333333333335
2024-04-09 09:35:00,22766.234922986874,22766.483207236626,22766.234922986874,22766.483207236626,3873.3333333333335
2024-04-09 09:40:00,22766.483207236626,22766.621830365497,22766.483207236626,22766.621830365497,3873.3333333333335
2024-04-09 09:45:00,22766.621830365497,22768.400390625,22766.621830365497,22766.62572561699,3873.3333333333335
2024-04-09 09:50:00,22766.62572561699,22766.62572561699,22766.47135275528,22766.47135275528,3873.3333333333335
2024-04-09 09:55:00,22766.47135275528,22766.47135275528,22766.136964785524,22766.136964785524,3873.3333333333335
2024-04-09 10:00:00,22766.136964785524,22766.136964785524,22765.60285435597,22765.60285435597,3873.3333333333335
2024-04-09 10:05:00,22765.60285435597,22765.60285435597,22764.851577050133,22764.851577050133,3873.3333333333335
2024-04-09 10:10:00,22764.851577050133,22764.851577050133,22763.86814903903,22763.86814903903,3873.3333333333335
2024-04-09 10:15:00,22763.86814903903,22763.86814903903,22762.64021685392,22762.64021685392,3873.3333333333335
2024-04-09 10:20:00,22762.64021685392,22762.64021685392,22761.15819735606,22761.15819735606,3873.3333333333335
2024-04-09 10:25:00,22761.15819735606,22761.15819735606,22759.415386317476,22759.415386317476,3873.3333333333335
2024-04-09 10:30:00,22759.415386317476,22759.415386317476,22757.408034382574,22757.408034382574,3873.3333333333335
2024-04-09 10:35:00,22757.408034382574,22757.408034382574,22755.135389549807,22755.135389549807,3873.3333333333335
2024-04-09 10:40:00,22755.135389549807,22755.135389549807,22752.599705692173,22752.599705692173,3873.3333333333335
2024-04-09 10:45:00,22752.599705692173,22752.599705692173,22749.80621701992,22749.80621701992,3873.3333333333335
2024-04-09 10:50:00,22749.80621701992,22749.80621701992,22746.763078774868,22746.763078774868,3873.3333333333335
2024-04-09 10:55:00,22746.763078774868,22746.763078774868,22743.481274828253,22743.481274828253,3873.3333333333335
2024-04-09 11:00:00,22743.481274828253,22743.481274828253,22739.974493229063,22739.974493229063,3873.3333333333335
2024-04-09 11:05:00,22739.974493229063,22739.974493229063,22736.258971113,22736.258971113,3873.3333333333335
2024-04-09 11:10:00,22736.258971113,22736.258971113,22732.353310729217,22732.353310729217,3873.3333333333335
2024-04-09 11:15:00,22732.353310729217,22732.353310729217,22728.278268669434,22728.278268669434,3873.3333333333335
2024-04-09 11:20:00,22728.278268669434,22728.278268669434,22724.05652068742,22724.05652068742,3873.3333333333335
2024-04-09 11:25:00,22724.05652068742,22724.05652068742,22719.71240477368,22719.71240477368,3873.3333333333335
2024-04-09 11:30:00,22719.71240477368,22719.71240477368,22715.271645396275,22715.271645396275,3873.3333333333335
2024-04-09 11:35:00,22715.271645396275,22715.271645396275,22710.76106203233,22710.76106203233,3873.3333333333335
2024-04-09 11:40:00,22710.76106203233,22710.76106203233,22706.208265292626,22706.208265292626,3873.3333333333335
2024-04-09 11:45:00,22706.208265292626,22706.208265292626,22701.641344082374,22701.641344082374,3873.3333333333335
2024-04-09 11:50:00,22701.641344082374,22701.641344082374,22697.08854734267,22697.08854734267,3873.3333333333335
2024-04-09 11:55:00,22697.08854734267,22697.08854734267,22692.577963978725,22692.577963978725,3873.3333333333335
2024-04-09 12:00:00,22692.577963978725,22692.577963978725,22688.13720460132,22688.13720460132,3873.3333333333335
2024-04-09 12:05:00,22688.13720460132,22688.13720460132,22683.79308868758,22683.79308868758,3873.3333333333335
2024-04-09 12:10:00,22683.79308868758,22683.79308868758,22679.571340705566,22679.571340705566,3873.3333333333335
2024-04-09 12:15:00,22679.571340705566,22679.571340705566,22675.496298645783,22675.496298645783,3873.3333333333335
2024-04-09 12:20:00,22675.496298645783,22675.496298645783,22671.590638262,22671.590638262,3873.3333333333335
2024-04-09 12:25:00,22671.590638262,22671.590638262,22667.875116145937,22667.875116145937,3873.3333333333335
2024-04-09 12:30:00,22667.875116145937,22667.875116145937,22664.368334546747,22664.368334546747,3873.3333333333335
2024-04-09 12:35:00,22664.368334546747,22664.368334546747,22661.086530600132,22661.086530600132,3873.3333333333335
2024-04-09 12:40:00,22661.086530600132,22661.086530600132,22658.04339235508,22658.04339235508,3873.3333333333335
2024-04-09 12:45:00,22658.04339235508,22658.04339235508,22655.249903682827,22655.249903682827,3873.3333333333335
2024-04-09 12:50:00,22655.249903682827,22655.249903682827,22652.714219825193,22652.714219825193,3873.3333333333335
2024-04-09 12:55:00,22652.714219825193,22652.714219825193,22650.441574992426,22650.441574992426,3873.3333333333335
2024-04-09 13:00:00,22650.441574992426,22650.441574992426,22648.434223057524,22648.434223057524,3873.3333333333335
2024-04-09 13:05:00,22648.434223057524,22648.434223057524,22646.69141201894,22646.69141201894,3873.3333333333335
2024-04-09 13:10:00,22646.69141201894,22646.69141201894,22645.20939252108,22645.20939252108,3873.3333333333335
2024-04-09 13:15:00,22645.20939252108,22645.20939252108,22643.98146033597,22643.98146033597,3873.3333333333335
2024-04-09 13:20:00,22643.98146033597,22643.98146033597,22642.998032324867,22642.998032324867,3873.3333333333335
2024-04-09 13:25:00,22642.998032324867,22642.998032324867,22642.24675501903,22642.24675501903,3873.3333333333335
2024-04-09 13:30:00,22642.24675501903,22642.24675501903,22641.712644589476,22641.712644589476,3873.3333333333335
2024-04-09 13:35:00,22641.712644589476,22641.712644589476,22641.37825661972,22641.37825661972,3873.3333333333335
2024-04-09 13:40:00,22641.37825661972,22641.37825661972,22612.25,22641.22388375801,3873.3333333333335
2024-04-09 13:45:00,22641.22388375801,22641.227779009503,22641.22388375801,22641.227779009503,3873.3333333333335
2024-04-09 13:50:00,22641.227779009503,22641.366402138374,22641.227779009503,22641.366402138374,3873.3333333333335
2024-04-09 13:55:00,22641.366402138374,22641.614686388126,22641.366402138374,22641.614686388126,3873.3333333333335
2024-04-09 14:00:00,22641.614686388126,22641.94632249793,22641.614686388126,22641.94632249793,3873.3333333333335
2024-04-09 14:05:00,22641.94632249793,22642.334056797088,22641.94632249793,22642.334056797088,3873.3333333333335
2024-04-09 14:10:00,22642.334056797088,22642.75,22642.334056797088,22642.75,3873.3333333333335
2024-04-10 09:15:00,22720.25,22720.25,22673.69921875,22720.25,4613.333333333333
2024-04-10 09:20:00,22720.25,22722.444947639728,22720.25,22722.444947639728,4613.333333333333
2024-04-10 09:25:00,22722.444947639728,22724.62146876018,22722.444947639728,22724.62146876018,4613.333333333333
2024-04-10 09:30:00,22724.62146876018,22726.761345621904,22724.62146876018,22726.761345621904,4613.333333333333
2024-04-10 09:35:00,22726.761345621904,22728.846775679543,22726.761345621904,22728.846775679543,4613.333333333333
2024-04-10 09:40:00,22728.846775679543,22730.860573291793,22728.846775679543,22730.860573291793,4613.333333333333
2024-04-10 09:45:00,22730.860573291793,22732.78636444157,22730.860573291793,22732.78636444157,4613.333333333333
2024-04-10 09:50:00,22732.78636444157,22734.60877226018,22732.78636444157,22734.60877226018,4613.333333333333
2024-04-10 09:55:00,22734.60877226018,22736.313591253376,22734.60877226018,22736.313591253376,4613.333333333333
2024-04-10 10:00:00,22736.313591253376,22737.887948255295,22736.313591253376,22737.887948255295,4613.333333333333
2024-04-10 10:05:00,22737.887948255295,22739.32044828656,22737.887948255295,22739.32044828656,4613.333333333333
2024-04-10 10:10:00,22739.32044828656,22740.60130366396,22739.32044828656,22740.60130366396,4613.333333333333
2024-04-10 10:15:00,22740.60130366396,22741.7224448988,22740.60130366396,22741.7224448988,4613.333333333333
2024-04-10 10:20:00,22741.7224448988,22742.677612127452,22741.7224448988,22742.677612127452,4613.333333333333
2024-04-10 10:25:00,22742.677612127452,22743.46242603808,22742.677612127452,22743.46242603808,4613.333333333333
2024-04-10 10:30:00,22743.46242603808,22744.07443749002,22743.46242603808,22744.07443749002,4613.333333333333
2024-04-10 10:35:00,22744.07443749002,22744.513155263514,22744.07443749002,22744.513155263514,4613.333333333333
2024-04-10 10:40:00,22744.513155263514,22744.780051625425,22744.513155263514,22744.780051625425,4613.333333333333
2024-04-10 10:45:00,22744.780051625425,22744.87854564786,22744.780051625425,22744.87854564786,4613.333333333333
2024-04-10 10:50:00,22744.87854564786,22744.87854564786,22744.813964468736,22744.813964468736,4613.333333333333
2024-04-10 10:55:00,22744.813964468736,22744.813964468736,22744.593482933153,22744.593482933153,4613.333333333333
2024-04-10 11:00:00,22744.593482933153,22744.593482933153,22744.226042299542,22744.226042299542,4613.333333333333
2024-04-10 11:05:00,22744.226042299542,22744.226042299542,22743.722248931652,22743.722248931652,4613.333333333333
2024-04-10 11:10:00,22743.722248931652,22743.722248931652,22743.09425412417,22743.09425412417,4613.333333333333
2024-04-10 11:15:00,22743.09425412417,22743.09425412417,22742.355616423753,22742.355616423753,4613.333333333333
2024-04-10 11:20:00,22742.355616423753,22742.355616423753,22741.521148005224,22741.521148005224,4613.333333333333
2024-04-10 11:25:00,22741.521148005224,22741.521148005224,22740.60674684374,22740.60674684374,4613.333333333333
2024-04-10 11:30:00,22740.60674684374,22740.60674684374,22739.629216584377,22739.629216584377,4613.333333333333
2024-04-10 11:35:00,22739.629216584377,22739.629216584377,22738.60607615011,22738.60607615011,4613.333333333333
2024-04-10 11:40:00,22738.60607615011,22738.60607615011,22737.555361245424,22737.555361245424,4613.333333333333
2024-04-10 11:45:00,22737.555361245424,22737.555361245424,22736.495420004576,22736.495420004576,4613.333333333333
2024-04-10 11:50:00,22736.495420004576,22736.495420004576,22735.44470509989,22735.44470509989,4613.333333333333
2024-04-10 11:55:00,22735.44470509989,22735.44470509989,22734.421564665623,22734.421564665623,4613.333333333333
2024-04-10 12:00:00,22734.421564665623,22734.421564665623,22733.44403440626,22733.44403440626,4613.333333333333
2024-04-10 12:05:00,22733.44403440626,22733.44403440626,22732.529633244776,22732.529633244776,4613.333333333333
2024-04-10 12:10:00,22732.529633244776,22732.529633244776,22731.695164826247,22731.695164826247,4613.333333333333
2024-04-10 12:15:00,22731.695164826247,22731.695164826247,22730.95652712583,22730.95652712583,4613.333333333333
2024-04-10 12:20:00,22730.95652712583,22730.95652712583,22730.328532318348,22730.328532318348,4613.333333333333
2024-04-10 12:25:00,22730.328532318348,22730.328532318348,22729.824738950458,22729.824738950458,4613.333333333333
2024-04-10 12:30:00,22729.824738950458,22729.824738950458,22729.457298316847,22729.457298316847,4613.333333333333
2024-04-10 12:35:00,22729.457298316847,22729.457298316847,22729.236816781264,22729.236816781264,4613.333333333333
2024-04-10 12:40:00,22729.236816781264,22729.236816781264,22729.17223560214,22729.17223560214,4613.333333333333
2024-04-10 12:45:00,22729.17223560214,22729.270729624575,22729.17223560214,22729.270729624575,4613.333333333333
2024-04-10 12:50:00,22729.270729624575,22729.537625986486,22729.270729624575,22729.537625986486,4613.333333333333
2024-04-10 12:55:00,22729.537625986486,22729.97634375998,22729.537625986486,22729.97634375998,4613.333333333333
2024-04-10 13:00:00,22729.97634375998,22730.58835521192,22729.97634375998,22730.58835521192,4613.333333333333
2024-04-10 13:05:00,22730.58835521192,22731.373169122548,22730.58835521192,22731.373169122548,4613.333333333333
2024-04-10 13:10:00,22731.373169122548,22732.3283363512,22731.373169122548,22732.3283363512,4613.333333333333
2024-04-10 13:15:00,22732.3283363512,22733.44947758604,22732.3283363512,22733.44947758604,4613.333333333333
2024-04-10 13:20:00,22733.44947758604,22734.73033296344,22733.44947758604,22734.73033296344,4613.333333333333
2024-04-10 13:25:00,22734.73033296344,22736.162832994705,22734.73033296344,22736.162832994705,4613.333333333333
2024-04-10 13:30:00,22736.162832994705,22737.737189996624,22736.162832994705,22737.737189996624,4613.333333333333
2024-04-10 13:35:00,22737.737189996624,22739.44200898982,22737.737189996624,22739.44200898982,4613.333333333333
2024-04-10 13:40:00,22739.44200898982,22741.26441680843,22739.44200898982,22741.26441680843,4613.333333333333
2024-04-10 13:45:00,22741.26441680843,22743.190207958207,22741.26441680843,22743.190207958207,4613.333333333333
2024-04-10 13:50:00,22743.190207958207,22745.204005570457,22743.190207958207,22745.204005570457,4613.333333333333
2024-04-10 13:55:00,22745.204005570457,22747.289435628096,22745.204005570457,22747.289435628096,4613.333333333333
2024-04-10 14:00:00,22747.289435628096,22749.42931248982,22747.289435628096,22749.42931248982,4613.333333333333
2024-04-10 14:05:00,22749.42931248982,22751.605833610272,22749.42931248982,22751.605833610272,4613.333333333333
2024-04-10 14:10:00,22751.605833610272,22775.69921875,22751.605833610272,22753.80078125,4613.333333333333
2024-04-12 09:15:00,22677.400390625,22677.400390625,22677.400390625,22677.400390625,5953.333333333333
2024-04-12 09:20:00,22677.400390625,22678.27314595509,22677.400390625,22678.27314595509,5953.333333333333
2024-04-12 09:25:00,22678.27314595509,22679.105670192555,22678.27314595509,22679.105670192555,5953.333333333333
2024-04-12 09:30:00,22679.105670192555,22679.858188079143,22679.105670192555,22679.858188079143,5953.333333333333
2024-04-12 09:35:00,22679.858188079143,22680.49183086051,22679.858188079143,22680.49183086051,5953.333333333333
2024-04-12 09:40:00,22680.49183086051,22680.96907668476,22680.49183086051,22680.96907668476,5953.333333333333
2024-04-12 09:45:00,22680.96907668476,22681.25417574001,22680.96907668476,22681.25417574001,5953.333333333333
2024-04-12 09:50:00,22681.25417574001,22726.44921875,22681.25417574001,22681.313555314053,5953.333333333333
2024-04-12 09:55:00,22681.313555314053,22681.313555314053,22681.1162001866,22681.1162001866,5953.333333333333
2024-04-12 10:00:00,22681.1162001866,22681.1162001866,22680.634004044103,22680.634004044103,5953.333333333333
2024-04-12 10:05:00,22680.634004044103,22680.634004044103,22679.84208793554,22679.84208793554,5953.333333333333
2024-04-12 10:10:00,22679.84208793554,22679.84208793554,22678.719082160867,22678.719082160867,5953.333333333333
2024-04-12 10:15:00,22678.719082160867,22678.719082160867,22677.247368398246,22677.247368398246,5953.333333333333
2024-04-12 10:20:00,22677.247368398246,22677.247368398246,22675.413279326684,22675.413279326684,5953.333333333333
2024-04-12 10:25:00,22675.413279326684,22675.413279326684,22673.20725348223,22673.20725348223,5953.333333333333
2024-04-12 10:30:00,22673.20725348223,22673.20725348223,22670.623943593186,22670.623943593186,5953.333333333333
2024-04-12 10:35:00,22670.623943593186,22670.623943593186,22667.662277166848,22667.662277166848,5953.333333333333
2024-04-12 10:40:00,22667.662277166848,22667.662277166848,22664.325468641255,22664.325468641255,5953.333333333333
2024-04-12 10:45:00,22664.325468641255,22664.325468641255,22660.620982964323,22660.620982964323,5953.333333333333
2024-04-12 10:50:00,22660.620982964323,22660.620982964323,22656.560451013025,22656.560451013025,5953.333333333333
2024-04-12 10:55:00,22656.560451013025,22656.560451013025,22652.159537810876,22652.159537810876,5953.333333333333
2024-04-12 11:00:00,22652.159537810876,22652.159537810876,22647.437765036982,22647.437765036982,5953.333333333333
2024-04-12 11:05:00,22647.437765036982,22647.437765036982,22642.418289837606,22642.418289837606,5953.333333333333
2024-04-12 11:10:00,22642.418289837606,22642.418289837606,22637.127642446434,22637.127642446434,5953.333333333333
2024-04-12 11:15:00,22637.127642446434,22637.127642446434,22631.595425586456,22631.595425586456,5953.333333333333
2024-04-12 11:20:00,22631.595425586456,22631.595425586456,22625.853979059266,22625.853979059266,5953.333333333333
2024-04-12 11:25:00,22625.853979059266,22625.853979059266,22619.938013322186,22619.938013322186,5953.333333333333
2024-04-12 11:30:00,22619.938013322186,22619.938013322186,22613.884216204926,22613.884216204926,5953.333333333333
2024-04-12 11:35:00,22613.884216204926,22613.884216204926,22607.730837221803,22607.730837221803,5953.333333333333
2024-04-12 11:40:00,22607.730837221803,22607.730837221803,22601.517254189475,22601.517254189475,5953.333333333333
2024-04-12 11:45:00,22601.517254189475,22601.517254189475,22595.283527060525,22595.283527060525,5953.333333333333
2024-04-12 11:50:00,22595.283527060525,22595.283527060525,22589.069944028197,22589.069944028197,5953.333333333333
2024-04-12 11:55:00,22589.069944028197,22589.069944028197,22582.916565045074,22582.916565045074,5953.333333333333
2024-04-12 12:00:00,22582.916565045074,22582.916565045074,22576.862767927814,22576.862767927814,5953.333333333333
2024-04-12 12:05:00,22576.862767927814,22576.862767927814,22570.946802190734,22570.946802190734,5953.333333333333
2024-04-12 12:10:00,22570.946802190734,22570.946802190734,22565.205355663544,22565.205355663544,5953.333333333333
2024-04-12 12:15:00,22565.205355663544,22565.205355663544,22559.673138803566,22559.673138803566,5953.333333333333
2024-04-12 12:20:00,22559.673138803566,22559.673138803566,22554.382491412394,22554.382491412394,5953.333333333333
2024-04-12 12:25:00,22554.382491412394,22554.382491412394,22549.363016213018,22549.363016213018,5953.333333333333
2024-04-12 12:30:00,22549.363016213018,22549.363016213018,22544.641243439124,22544.641243439124,5953.333333333333
2024-04-12 12:35:00,22544.641243439124,22544.641243439124,22540.240330236975,22540.240330236975,5953.333333333333
2024-04-12 12:40:00,22540.240330236975,22540.240330236975,22536.179798285677,22536.179798285677,5953.333333333333
2024-04-12 12:45:00,22536.179798285677,22536.179798285677,22532.475312608745,22532.475312608745,5953.333333333333
2024-04-12 12:50:00,22532.475312608745,22532.475312608745,22529.138504083152,22529.138504083152,5953.333333333333
2024-04-12 12:55:00,22529.138504083152,22529.138504083152,22526.176837656814,22526.176837656814,5953.333333333333
2024-04-12 13:00:00,22526.176837656814,22526.176837656814,22523.59352776777,22523.59352776777,5953.333333333333
2024-04-12 13:05:00,22523.59352776777,22523.59352776777,22521.387501923316,22521.387501923316,5953.333333333333
2024-04-12 13:10:00,22521.387501923316,22521.387501923316,22519.553412851754,22519.553412851754,5953.333333333333
2024-04-12 13:15:00,22519.553412851754,22519.553412851754,22518.081699089133,22518.081699089133,5953.333333333333
2024-04-12 13:20:00,22518.081699089133,22518.081699089133,22516.95869331446,22516.95869331446,5953.333333333333
2024-04-12 13:25:00,22516.95869331446,22516.95869331446,22516.166777205897,22516.166777205897,5953.333333333333
2024-04-12 13:30:00,22516.166777205897,22516.166777205897,22515.6845810634,22515.6845810634,5953.333333333333
2024-04-12 13:35:00,22515.6845810634,22515.6845810634,22503.75,22515.487225935947,5953.333333333333
2024-04-12 13:40:00,22515.487225935947,22515.54660550999,22515.487225935947,22515.54660550999,5953.333333333333
2024-04-12 13:45:00,22515.54660550999,22515.83170456524,22515.54660550999,22515.83170456524,5953.333333333333
2024-04-12 13:50:00,22515.83170456524,22516.30895038949,22515.83170456524,22516.30895038949,5953.333333333333
2024-04-12 13:55:00,22516.30895038949,22516.942593170857,22516.30895038949,22516.942593170857,5953.333333333333
2024-04-12 14:00:00,22516.942593170857,22517.695111057445,22516.942593170857,22517.695111057445,5953.333333333333
2024-04-12 14:05:00,22517.695111057445,22518.52763529491,22517.695111057445,22518.52763529491,5953.333333333333
2024-04-12 14:10:00,22518.52763529491,22519.400390625,22518.52763529491,22519.400390625,5953.333333333333
2024-04-15 09:15:00,22339.05078125,22339.05078125,22339.05078125,22339.05078125,5925.0
2024-04-15 09:20:00,22339.05078125,22340.599778430274,22339.05078125,22340.599778430274,5925.0
2024-04-15 09:25:00,22340.599778430274,22342.11844439687,22340.599778430274,22342.11844439687,5925.0
2024-04-15 09:30:00,22342.11844439687,22343.576791600884,22342.11844439687,22343.576791600884,5925.0
2024-04-15 09:35:00,22343.576791600884,22344.94551592909,22343.576791600884,22344.94551592909,5925.0
2024-04-15 09:40:00,22344.94551592909,22346.19632873126,22344.94551592909,22346.19632873126,5925.0
2024-04-15 09:45:00,22346.19632873126,22347.30227734187,22346.19632873126,22347.30227734187,5925.0
2024-04-15 09:50:00,22347.30227734187,22348.238050464573,22347.30227734187,22348.238050464573,5925.0
2024-04-15 09:55:00,22348.238050464573,22348.98026495929,22348.238050464573,22348.98026495929,5925.0
2024-04-15 10:00:00,22348.98026495929,22349.507730782552,22348.98026495929,22349.507730782552,5925.0
2024-04-15 10:05:00,22349.507730782552,22349.801691079134,22349.507730782552,22349.801691079134,5925.0
2024-04-15 10:10:00,22349.801691079134,22427.44921875,22349.801691079134,22349.846034704748,5925.0
2024-04-15 10:15:00,22349.846034704748,22349.846034704748,22349.627478771712,22349.627478771712,5925.0
2024-04-15 10:20:00,22349.627478771712,22349.627478771712,22349.135719149406,22349.135719149406,5925.0
2024-04-15 10:25:00,22349.135719149406,22349.135719149406,22348.36354721417,22348.36354721417,5925.0
2024-04-15 10:30:00,22348.36354721417,22348.36354721417,22347.306931525898,22347.306931525898,5925.0
2024-04-15 10:35:00,22347.306931525898,22347.306931525898,22345.965063505864,22345.965063505864,5925.0
2024-04-15 10:40:00,22345.965063505864,22345.965063505864,22344.340366598244,22344.340366598244,5925.0
2024-04-15 10:45:00,22344.340366598244,22344.340366598244,22342.438468811517,22342.438468811517,5925.0
2024-04-15 10:50:00,22342.438468811517,22342.438468811517,22340.268138950894,22340.268138950894,5925.0
2024-04-15 10:55:00,22340.268138950894,22340.268138950894,22337.84118726424,22337.84118726424,5925.0
2024-04-15 11:00:00,22337.84118726424,22337.84118726424,22335.17233162724,22335.17233162724,5925.0
2024-04-15 11:05:00,22335.17233162724,22335.17233162724,22332.27903078402,22332.27903078402,5925.0
